 IND     NOME     SIST  VAZ.TURB    GHID       RESER     GHMAX    VT     PRODUT.MEDIA
                         (m3/s)     (MW)       (MW)      (MW)    (m3/s)  (MW/(m3/s))
-------------------------------------------------------------------------------------
   1 CAMARGOS      SE    189.38     23.64       -       46.00     10.12      0.12
   2 ITUTINGA      SE    228.53     44.30       -       52.00     12.40      0.19
   4 FUNIL-GRANDE  SE    364.82    120.08       -      149.17    114.91      0.33
   6 FURNAS        SE   1028.41    821.28       -     1216.00    477.59      0.80
   7 M. DE MORAES  SE   1127.88    321.07       -      476.00     10.94      0.28
   8 ESTREITO      SE   1653.43    814.48       -      960.07     50.10      0.49
   9 JAGUARA       SE   1052.53    407.67       -      424.00     23.30      0.39
  10 IGARAPAVA     SE   1365.01    183.68       -      210.00    119.96      0.13
  11 VOLTA GRANDE  SE   1173.73    247.00       -      285.00     15.52      0.21
  12 P. COLOMBIA   SE   1370.86    197.95       -      240.00     23.85      0.14
  14 CACONDE       SE     83.54     53.01       -       80.40      0.00      0.63
  15 E. DA CUNHA   SE    124.80     81.54       -      108.80      8.59      0.65
  16 A.S.OLIVEIRA  SE    121.12     21.07       -       32.00     44.98      0.17
  17 MARIMBONDO    SE   2456.67   1102.61       -     1440.00     11.47      0.45
  18 A. VERMELHA   SE   2833.61   1230.91       -     1396.20     20.73      0.43
  20 BATALHA       SE    135.82     20.45       -       52.50      5.41      0.15
  21 SERRA FACAO   SE    307.13    163.57       -      212.58      5.89      0.53
  24 EMBORCACAO    SE    683.80    771.34       -     1192.00    324.39      1.13
  25 NOVA PONTE    SE    372.33    334.32       -      510.00    218.67      0.90
  26 MIRANDA       SE    641.08    369.00       -      408.00     54.92      0.58
  27 CAPIM BRANC1  SE    471.67    215.16       -      240.00     14.07      0.46
  28 CAPIM BRANC2  SE    354.80    100.15       -      140.00      2.80      0.28
  29 CORUMBA IV    SE    227.23    115.48       -      129.20      6.47      0.51
  30 CORUMBA I     SE    387.71    206.83       -      375.00    153.51      0.53
  31 ITUMBIARA     SE   2576.70   1748.88       -     1903.68    229.80      0.68
  32 CACH.DOURADA  SE   2460.81    621.16       -      658.00     99.73      0.25
  33 SAO SIMAO     SE   1767.48   1083.44       -     1425.00    415.94      0.61
  34 I. SOLTEIRA   SE   9007.95   3260.46       -     3274.00    408.65      0.36
  37 BARRA BONITA  SE    517.45     72.52       -      102.64      8.04      0.14
  38 A.S. LIMA     SE    722.74    101.22       -      143.10     41.17      0.14
  39 IBITINGA      SE    707.60    108.44       -      131.49     23.70      0.15
  40 PROMISSAO     SE    857.31    160.94       -      176.00     11.34      0.19
  42 NAVANHANDAVA  SE   1360.29    329.44       -      347.40     28.71      0.24
  43 TRES IRMAOS   SE   1907.11    708.86       -      807.50    292.89      0.37
  45 JUPIA         SE   6073.82    989.07       -     1428.09   1422.69      0.16
  46 P. PRIMAVERA  SE   7699.82   1145.13       -     1540.00   1307.72      0.15
  47 A.A. LAYDNER  SE    363.40     90.63       -      100.96      0.00      0.25
  48 PIRAJU        SE    340.43     68.57       -       80.00     13.57      0.20
  49 CHAVANTES     SE    608.38    347.32       -      414.00     17.42      0.57
  50 L.N. GARCEZ   SE    517.82     60.38       -       73.80     41.24      0.12
  51 CANOAS II     SE    482.71     46.71       -       72.00     46.68      0.10
  52 CANOAS I      SE    332.99     38.64       -       55.00     31.19      0.12
  57 MAUA          S     320.43    267.37       -      352.08      8.98      0.83
  61 CAPIVARA      SE   1206.18    296.80       -      643.00    195.08      0.25
  62 TAQUARUCU     SE   2113.95    283.99       -      525.00    362.89      0.13
  63 ROSANA        SE   2043.99    151.11       -      354.00    359.08      0.07
  66 ITAIPU        SE  12760.24  12502.57       -    14000.00    365.91      0.98
  71 STA CLARA PR  S     147.07     95.05       -      120.17     10.69      0.65
  72 FUNDAO        S     139.89     88.87       -      120.17      9.84      0.64
  73 JORDAO        S        -         -         -         -         -       -    
  74 G.B. MUNHOZ   S     829.69    838.34       -     1257.00    184.36      1.01
  76 SEGREDO       S    1033.15    792.29       -     1260.00    197.75      0.77
  77 SLT.SANTIAGO  S    1467.46   1265.66       -     1420.00     68.53      0.86
  78 SALTO OSORIO  S    1601.59    693.38       -     1078.00    218.66      0.43
  82 SALTO CAXIAS  S    1099.43    454.48       -      930.00    519.09      0.41
  83 BAIXO IGUACU  S    2047.90    166.93       -      350.20    441.95      0.08
  86 BARRA GRANDE  S     472.18    550.11       -      690.00     15.93      1.17
  88 SAO ROQUE     S     195.84     57.12       -       94.60     12.93      0.29
  89 GARIBALDI     S     482.46    136.21       -      189.00     18.75      0.28
  90 CAMPOS NOVOS  S     533.93    724.83       -      880.00      9.27      1.36
  91 MACHADINHO    S    1175.81    791.64       -     1140.00     32.07      0.67
  92 ITA           S    1515.91    883.50       -     1450.00     56.25      0.58
  93 PASSO FUNDO   S      99.20    159.39       -      226.00      4.64      1.61
  94 MONJOLINHO    S     139.51     42.57       -       74.00     14.29      0.31
  95 QUEBRA QUEIX  S     105.26     85.83       -      120.00     11.13      0.82
  97 CASTRO ALVES  S     155.98     89.63       -      130.00      0.66      0.57
  98 MONTE CLARO   S     205.08     46.58       -      130.00    170.63      0.23
  99 14 DE JULHO   S     195.33     38.07       -      100.00    150.45      0.19
 101 SAO JOSE      S     265.58     31.76       -       51.00     16.28      0.12
 102 PASSO S JOAO  S     312.56     45.19       -       77.00     19.18      0.14
 103 FOZ CHAPECO   S    1782.23    623.98       -      855.00    151.18      0.35
 107 EDGARD SOUZA  SE       -         -         -         -         -       -    
 108 TRAICAO       SE       -         -         -         -         -       -    
 109 PEDREIRA      SE       -         -         -         -         -       -    
 110 ERNESTINA     S        -         -         -         -         -       -    
 111 PASSO REAL    S     412.40    126.81       -      158.00     61.60      0.31
 112 JACUI         S     187.51    102.72       -      180.00     46.23      0.55
 113 ITAUBA        S     581.57    360.00       -      500.40     28.37      0.62
 114 D. FRANCISCA  S     354.95     72.50       -      125.00      5.40      0.20
 115 G.P. SOUZA    S       8.51     35.30       -      195.00     12.72      4.15
 117 GUARAPIRANGA  SE       -         -         -         -         -       -    
 118 BILLINGS      SE       -         -         -         -         -       -    
 119 HENRY BORDEN  SE     28.51    156.25       -      787.89    110.30      5.48
 120 JAGUARI       SE     28.51     10.50       -       13.80      0.00      0.37
 121 PARAIBUNA     SE     72.97     43.20       -       87.02      0.00      0.59
 122 SANTA BRANCA  SE     48.93     12.77       -       56.05     85.27      0.26
 123 FUNIL         SE    315.97    147.38       -      216.00     15.66      0.47
 124 LAJES         SE       -         -         -         -         -       -    
 125 STA CECILIA   SE       -         -         -         -         -       -    
 126 PICADA        SE     32.72     30.93       -       50.00      5.81      0.95
 127 SOBRAGI       SE     52.80     34.10       -       60.00     30.05      0.65
 129 SIMPLICIO     SE    196.63    172.93       -      203.80      7.37      0.88
 130 ILHA POMBOS   SE    477.99    136.27       -      187.17    157.49      0.29
 131 NILO PECANHA  SE    109.38    288.39       -      308.83      3.38      2.64
 133 P. PASSOS     SE    153.67     40.65       -       99.90    137.13      0.26
 134 SALTO GRANDE  SE     83.43     59.22       -      102.00     39.02      0.71
 135 P. ESTRELA    SE    122.99     42.03       -      112.00    105.40      0.34
 139 CANDONGA      SE    190.64     63.63       -      116.02     44.47      0.33
 141 BAGUARI       SE    321.39     33.12       -      140.00    495.74      0.10
 143 AIMORES       SE    393.36     82.11       -      305.56    833.69      0.21
 144 MASCARENHAS   SE    297.19     51.13       -      198.00    914.71      0.17
 146 FONTES C      SE     10.71     27.03       -       34.22      1.34      2.52
 147 FONTES AB     SE     30.68     74.15       -       87.99      2.03      2.42
 148 IRAPE         SE     24.35     28.09       -      399.00    152.36      1.15
 153 SAO DOMINGOS  SE    118.60     20.56       -       48.00     42.99      0.17
 154 ITAPEBI       NE    209.56    124.58       -      462.01    452.24      0.59
 155 RETIRO BAIXO  SE    113.75     28.95       -       83.66    141.29      0.25
 156 TRES MARIAS   SE    392.21    149.15       -      396.00    449.79      0.38
 162 QUEIMADO      SE      7.14      8.27       -       35.00     11.08      1.16
 169 SOBRADINHO    NE   2793.65    514.32       -      700.20     21.25      0.18
 172 ITAPARICA     NE   2361.34    907.67       -     1479.60    915.81      0.38
 173 MOXOTO        NE    717.10    103.80       -      193.06    367.45      0.14
 174 P.AFONSO 123  NE    960.01    659.18       -      979.59    403.33      0.69
 175 P.AFONSO 4    NE   1749.67   1683.01       -     2052.00    253.77      0.96
 178 XINGO         NE   2370.01   2280.55       -     3162.00    641.92      0.96
 180 TOCOS         SE       -         -         -         -         -       -    
